Id,Name*,Pices,Position,Rate*,Stock In Hand,Serial No#,Tax1,Tax2,Hsn Code,Brand,Catalog Name*,Catageory Name*,No print(yes/no),No Count(yes/no),Tax Exempt(yes/no),Incluseive Tax(yes/no),Type Of Item(Item/Item Group/group),Procurement Type(SALE/PURCHASE/SALE_AND_PURCHASE)*,Attr1,Attr2,Attr3
951832,Blanket Single-Layer,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Layer,,
951833,Blanket Single-Double Layer,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Double Layer,,
951830,Child Frock,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951829,Tie,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951828,Skirt,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951827,Swimming Costume,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951826,Achkan,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951825,Pathani Suit,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951824,Sweater Half,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951823,Waist Coat,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951822,Sweat Shirt,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951821,Long Coat,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951820,Choli,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951819,Lehnga,1,0,50,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951818,Dangree,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951817,Coat,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951816,Gown,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951815,Girl Suit Ethnic,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951812,Dress ,0,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,ItemGroup,SALE,Type,,
951813,Dress -long,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,group,SALE,long,,
951814,Dress -Normal,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,group,SALE,Normal,,
951811,Shorts,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951810,Capri,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951809,T Shirt,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951806,Suit,0,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,ItemGroup,SALE,Type,,
951807,Suit-2 Pcs,2,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,group,SALE,2 Pcs,,
951808,Suit-3 Pcs,3,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,group,SALE,3 Pcs,,
951805,Pullover,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951804,Sherwani,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951800,Jacket,0,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,ItemGroup,SALE,Type,,
